time_key,product_key,promotion_key,store_key,dollar_sales,unit_sales,dollar_cost,customer_count
12,37,11,18,3,3,2.6,3
12,38,11,16,43.35,42,35.08,22
12,39,11,2,46.48,45,37.3,30
12,40,11,15,222.49,88,185.98,61
12,41,1,12,268.35,88,275.03,58
12,42,1,20,295.9,97,304.86,72
12,43,1,8,56.12,18,57.82,15
12,44,1,17,253.35,83,265,75
12,45,11,3,96.82,88,77.58,78
12,46,11,8,74.79,68,60.87,55
12,47,11,17,32.99,30,29.41,16
12,48,11,18,98.03,74,81.19,62
12,49,11,18,25.42,19,21.81,13
12,50,11,6,6.55,5,5.78,4
12,51,11,13,55.91,42,45.94,42
12,52,11,12,21.45,16,17.46,8
12,53,5,19,92.39,41,82.43,39
12,54,5,13,125.25,56,104.96,42
12,55,5,7,159.09,71,141.66,63
12,56,11,11,149.35,96,121.86,70
12,57,11,2,46.61,30,37.37,18
12,58,11,19,51.19,33,41.12,20
12,59,11,13,5.45,4,4.54,2
12,60,11,11,259.36,68,220.45,51
13,1,1,9,44.1,33,47.59,20
13,2,1,14,112.68,83,123.63,74
13,3,1,16,68.43,51,75.64,38
13,4,1,3,114.95,85,119.44,68
13,5,11,20,9.85,20,8.57,13
13,6,11,11,0.86,2,0.75,1
13,7,11,18,44.5,91,36.81,66
13,8,11,11,20.74,35,18.59,29
13,9,11,9,52.64,89,45.97,79
13,10,11,15,0.32,1,0.27,0
13,11,11,3,54.61,93,48.01,55
13,12,11,1,30.1,51,25.13,37
13,13,5,14,63.68,64,51.44,46
13,14,5,11,84.16,85,68.1,71
13,15,5,18,16.64,17,14.08,15
13,16,11,12,47.49,69,42.38,35
13,17,11,10,31.94,46,27.67,40
13,18,11,5,28.75,42,24.6,26
13,19,11,13,29.09,42,25.29,30
13,20,11,6,166.02,98,144.54,85
13,21,1,11,133.98,66,145.26,50
13,22,1,11,140.65,69,153.92,45
13,23,1,16,172.28,85,176.96,77
13,24,1,10,96.84,48,99.24,44
13,25,11,5,34.18,46,27.82,46
13,26,11,16,48.67,66,39.05,34
13,27,11,17,68.57,93,59.73,63
13,28,11,3,48.89,55,43.78,41
13,29,11,7,0.7,1,0.59,0
13,30,11,15,3.22,4,2.79,2
13,31,11,11,53.05,60,45.51,36
13,32,11,2,23.25,26,20.8,26
13,33,5,18,58.61,39,49.28,38
13,34,5,8,32.03,22,25.84,11
13,35,5,12,68.46,46,59.12,38
13,36,11,18,66.02,64,54.76,36
13,37,11,11,15.42,15,13.08,9
13,38,11,14,24.59,24,21.9,18
13,39,11,7,28,27,25.04,22
13,40,11,2,31.66,12,26.58,9
13,41,1,20,217.11,71,223.2,40
13,42,1,16,198.57,65,203.19,37
13,43,1,5,82.89,27,83.71,16
13,44,1,7,44.27,15,45.62,14
13,45,11,19,80.37,73,64.92,70
13,46,11,5,45.21,41,40.67,38
13,47,11,11,79.15,72,66.31,68
13,48,11,9,102.38,77,86.5,60
13,49,11,19,81.47,61,70.53,32
13,50,11,2,16.99,13,14.04,12
13,51,11,19,121.64,92,104.4,58
13,52,11,13,17.11,13,13.71,6
13,53,5,2,60.47,27,53.69,24
13,54,5,5,160.48,72,134.15,40
13,55,5,6,97.84,44,78.82,23
13,56,11,13,75.86,49,64.23,44
13,57,11,13,112.68,73,93.6,66
13,58,11,6,122.32,79,104.15,74
13,59,11,2,59.97,39,50.98,27
13,60,11,13,15.89,4,14.08,3
14,1,1,4,10.91,8,11.54,8
14,2,1,10,76.33,56,77.9,37
14,3,1,18,20.76,15,21.07,13
14,4,1,3,112.38,83,113.96,69
14,5,11,17,0.5,1,0.43,1
14,6,11,18,13.66,28,12.12,23
14,7,11,2,12.68,26,11.31,21
14,8,11,17,32.11,54,27.5,34
14,9,11,4,50.72,86,43.98,80
14,10,11,14,39.59,67,32.11,56
14,11,11,20,57.64,98,47.11,79
14,12,11,15,47.02,80,39.58,45
14,13,5,11,61.55,62,52.54,41
14,14,5,9,87.91,89,73.69,57
14,15,5,20,55.79,56,48.83,40
14,16,11,6,50.15,73,44.08,60
14,17,11,1,61.9,90,50.83,55
14,18,11,12,21.2,31,18.19,16
14,19,11,1,24.56,36,20.81,18
14,20,11,15,58.79,35,52.07,26
14,21,1,6,113.81,56,117.43,31
14,22,1,4,140.47,69,155.83,53
14,23,1,19,194.81,96,205.31,82
14,24,1,5,147.04,73,161.78,69
14,25,11,17,4.21,6,3.41,3
14,26,11,4,62.9,86,53.1,62
14,27,11,10,20.29,28,16.41,16
14,28,11,17,63.58,72,55.54,63
14,29,11,1,16.51,19,13.97,14
14,30,11,2,73.08,83,60.59,47
14,31,11,8,4.96,6,4.01,3
14,32,11,14,44.75,51,38.4,29
14,33,5,16,20.08,14,16.62,10
14,34,5,2,46,31,38.93,23
14,35,5,7,73.32,49,64.34,30
14,36,11,14,27.14,26,22.89,18
14,37,11,3,70.81,68,59.69,39
14,38,11,13,70.49,68,60.56,45
14,39,11,17,56.82,55,49.67,48
14,40,11,10,234.11,92,191.7,52
14,41,1,13,31.3,10,34.8,7
14,42,1,2,220.53,72,222.93,64
14,43,1,13,157.32,52,170.17,50
14,44,1,4,21.35,7,23.19,5
14,45,11,19,44.11,40,39.61,38
14,46,11,10,91.86,83,79.14,63
14,47,11,6,79.92,72,67.9,66
14,48,11,20,58.7,44,47.07,34
14,49,11,6,39.01,29,32.23,22
14,50,11,20,23.13,17,20.59,13
14,51,11,3,42.23,32,34.42,23
14,52,11,1,46.98,35,39.39,34
14,53,5,17,123.4,55,98.98,44
14,54,5,16,9.93,4,8.68,2
14,55,5,7,2.49,1,2.08,1
14,56,11,18,74.85,48,65.24,38
14,57,11,14,118.01,76,102.63,61
14,58,11,16,26.4,17,21.12,12
14,59,11,9,17.74,11,14.53,8
14,60,11,8,12.18,3,10.34,3
15,1,1,6,51.23,38,53.08,36
15,2,1,10,117.11,87,122.74,85
15,3,1,3,11.98,9,12.63,6
15,4,1,11,92.44,68,97.96,59
15,5,11,13,47.32,97,38.27,60
15,6,11,14,8.18,17,6.85,9
15,7,11,13,12.05,25,10.66,25
15,8,11,20,32.74,55,26.34,40
15,9,11,17,21.1,36,18.86,26
15,10,11,16,33.89,57,29.53,47
15,11,11,9,29,49,23.21,35
15,12,11,19,15.7,27,13.14,15
15,13,5,17,28.46,29,25.58,19
15,14,5,3,66.47,67,55.16,56
15,15,5,13,72.19,73,58.48,37
15,16,11,1,61.61,89,55.02,79
15,17,11,1,50.3,73,44.13,48
15,18,11,18,65.05,94,56.27,50
15,19,11,7,19.72,29,17.28,27
15,20,11,2,72.9,43,60.3,31
15,21,1,18,97.26,48,107.12,47
15,22,1,19,44.54,22,47.43,12
15,23,1,20,182.61,90,196.62,72
15,24,1,10,168.96,83,188.75,55
15,25,11,20,44.38,60,36.1,42
15,26,11,16,35.06,48,31.04,32
15,27,11,10,34.04,46,30.42,43
15,28,11,19,11.26,13,10.09,9
15,29,11,12,77.39,87,67.77,78
15,30,11,12,76.42,86,68.22,83
15,31,11,3,66.53,75,53.35,49
15,32,11,5,56.57,64,45.44,54
15,33,5,7,61.02,41,50.21,21
15,34,5,12,57.44,39,48.99,26
15,35,5,14,134.37,90,112.71,81
15,36,11,19,13.76,13,12,12
15,37,11,13,77.02,74,65.42,71
15,38,11,14,9.94,10,8.2,9
15,39,11,10,85.32,82,72.2,67
15,40,11,17,213.28,84,190.02,62
15,41,1,12,37.22,12,40.66,12
15,42,1,3,89.47,29,91.45,15
15,43,1,20,30.53,10,30.66,8
15,44,1,3,189.56,62,194.14,33
15,45,11,13,39.68,36,34.1,23
15,46,11,7,106.79,97,89.61,51
15,47,11,13,90.72,82,79.64,48
15,48,11,14,76.92,58,61.69,57
15,49,11,14,119.56,90,101.34,52
15,50,11,2,30.16,23,27.06,21
15,51,11,9,130.06,98,108.6,84
15,52,11,10,42.49,32,35.96,20
15,53,5,5,222.67,100,182.31,50
15,54,5,19,156.75,70,129.78,48
15,55,5,17,179.71,81,145.76,61
15,56,11,12,71.38,46,63.59,24
15,57,11,4,32.63,21,28.04,20
15,58,11,3,68.11,44,55.33,33
15,59,11,6,97.76,63,78.79,46
15,60,11,3,34.09,9,28.18,5
16,1,11,13,16.56,10,14.18,8
16,2,11,11,75.52,45,66.3,29
16,3,11,13,96.81,57,86.82,57
16,4,11,20,22.88,14,19.61,9
16,5,11,10,7.93,16,6.67,15
16,6,11,4,39.6,81,34.33,52
16,7,11,8,0.13,0,0.11,0
16,8,11,18,2.77,5,2.46,3
16,9,11,17,18.01,31,15.85,26
16,10,11,13,51.23,87,43.06,76
16,11,11,15,21.85,37,18.2,24
16,12,11,11,3.67,6,2.98,5
16,13,5,17,10.17,10,8.8,10
16,14,5,15,51.74,52,43.6,37
16,15,5,7,83.62,84,74.46,68
16,16,11,18,16.31,24,14.33,14
16,17,11,14,25.18,36,22.17,29
16,18,11,9,19.87,29,17.35,28
16,19,11,19,60.34,87,51.65,51
16,20,11,2,90.9,54,77.06,45
16,21,11,12,132.2,52,106.67,45
16,22,11,3,246.82,97,205.68,91
16,23,11,15,217.02,86,189.37,73
16,24,11,6,228.82,90,185.08,55
16,25,11,12,69.38,94,60.69,63
16,26,11,20,36.67,50,32.29,40
16,27,11,12,40.94,56,36.17,36
16,28,11,19,16.04,18,13.53,18
16,29,11,18,64.06,72,57.4,49
16,30,11,7,78.8,89,67.26,54
16,31,11,8,73.5,83,60.78,64
16,32,11,14,46.35,52,38.45,48
16,33,5,14,72.42,49,62.39,47
16,34,5,2,111.26,75,89.04,54
16,35,5,20,113.52,76,99.53,75
16,36,11,7,46.21,45,39.05,38
16,37,11,8,29.89,29,24.05,24
16,38,11,5,44.26,43,39.8,27
16,39,11,13,4.61,4,3.78,3
16,40,11,9,222.2,88,181.68,77
16,41,11,1,185.69,49,159.71,41
16,42,11,17,368.37,97,330.72,66
16,43,11,2,165.49,44,138.37,23
16,44,11,10,133.97,35,112.71,19
16,45,11,16,78.27,71,66.16,67
16,46,11,14,84.94,77,72.12,63
16,47,11,3,69.18,63,61.02,59
16,48,11,19,101.35,76,87.16,68
16,49,11,6,45.11,34,40.32,19
16,50,11,5,73.92,56,63.83,36
16,51,11,13,1.3,1,1.11,1
16,52,11,17,11.14,8,9.97,5
16,53,5,17,99.19,45,86.51,33
16,54,5,2,136.54,61,120.33,51
16,55,5,11,149.28,67,130.88,42
16,56,11,14,149.15,96,132.41,68
16,57,11,9,56.73,37,45.8,28
16,58,11,6,114.35,74,96.59,49
16,59,11,1,21.23,14,17.19,13
16,60,11,7,367.74,97,324.35,82
17,1,11,19,3.82,2,3.27,2
17,2,11,2,97.89,58,86.75,52
17,3,11,12,101.61,60,87.63,37
17,4,11,5,130.6,77,109.6,41
17,5,11,3,45.79,93,37.41,53
17,6,11,11,2.17,4,1.91,3
17,7,11,10,0.52,1,0.45,1
17,8,11,20,8.01,14,7.16,13
17,9,11,16,14.76,25,11.88,24
17,10,11,15,50.27,85,43.34,77
17,11,11,14,25.98,44,22.33,43
17,12,11,2,26.12,44,22.59,33
17,13,5,9,11.9,12,10.16,10
17,14,5,10,77.87,79,63.28,51
17,15,5,7,33.92,34,27.77,19
17,16,11,8,10.4,15,8.4,9
17,17,11,3,23.26,34,20.31,29
17,18,11,6,20.8,30,17.15,21
17,19,11,18,59.17,86,51.03,68
17,20,11,10,82.82,49,66.54,36
17,21,11,13,5.46,2,4.82,2
17,22,11,18,62.92,25,52.35,14
17,23,11,20,82.51,33,73.89,21
17,24,11,4,154.31,61,134.65,53
17,25,11,5,31.53,43,26.07,38
17,26,11,5,39.68,54,35.04,41
17,27,11,14,27.6,38,23.36,21
17,28,11,6,85.16,96,71.22,77
17,29,11,7,46.52,53,37.92,44
17,30,11,11,4,5,3.37,4
17,31,11,9,25.79,29,20.71,22
17,32,11,8,18.26,21,16.3,19
17,33,5,17,96.37,65,85.35,39
17,34,5,16,82.12,55,65.98,40
17,35,5,20,108.1,73,94.45,69
17,36,11,6,3.31,3,2.91,3
17,37,11,5,97.6,94,84.89,48
17,38,11,6,70.72,68,62.79,54
17,39,11,12,83.86,81,69.86,68
17,40,11,17,115.8,46,103.24,35
17,41,11,7,378.57,100,309.52,55
17,42,11,4,109.02,29,94.11,14
17,43,11,1,71.12,19,62.18,16
17,44,11,7,357.15,94,299.95,52
17,45,11,10,12.41,11,10.89,8
17,46,11,6,22.9,21,19.97,16
17,47,11,1,93,84,78.88,59
17,48,11,2,38.65,29,33.56,25
17,49,11,5,10.87,8,8.79,6
17,50,11,20,39.04,29,32.11,27
17,51,11,19,63.4,48,56.33,39
17,52,11,1,44.6,34,37.18,25
17,53,5,3,131.72,59,117,34
17,54,5,9,203.57,91,179.63,84
17,55,5,19,129.35,58,107.6,42
17,56,11,14,79.15,51,64.3,49
17,57,11,9,83.39,54,73.71,42
17,58,11,3,133.73,86,118.3,51
17,59,11,16,153.98,99,130.13,74
17,60,11,10,205.5,54,170.29,45
18,1,11,9,84.91,50,72.29,37
18,2,11,16,8.5,5,7.5,3
18,3,11,18,91.77,54,73.47,31
18,4,11,18,95.18,56,77.35,35
18,5,11,19,4.03,8,3.48,4
18,6,11,3,34.42,70,30.32,53
18,7,11,8,17.53,36,14.79,26
18,8,11,8,39.88,68,35.54,41
18,9,11,15,29.99,51,26.11,27
18,10,11,1,53.4,91,46.86,83
18,11,11,6,6.56,11,5.25,9
18,12,11,19,20.45,35,16.83,27
18,13,5,13,1.09,1,0.98,1
18,14,5,14,63.6,64,52.65,44
18,15,5,13,1.85,2,1.49,1
18,16,11,6,44.28,64,39.05,48
18,17,11,15,32.85,48,28.26,46
18,18,11,15,50.03,73,41.13,60
18,19,11,11,40.56,59,33.05,53
18,20,11,15,9.66,6,7.94,3
18,21,11,10,3.1,1,2.66,1
18,22,11,4,114.71,45,91.99,24
18,23,11,17,148.15,58,123.68,30
18,24,11,7,102.61,40,83.89,37
18,25,11,1,37.05,50,32.15,46
18,26,11,3,69.84,95,56.49,94
18,27,11,9,54.48,74,45.89,46
18,28,11,15,86.78,98,70.98,97
18,29,11,12,51.35,58,43.68,58
18,30,11,1,39.87,45,35.55,23
18,31,11,13,61.76,70,52.12,47
18,32,11,19,58.33,66,48.99,37
18,33,5,8,114.88,77,92.57,51
18,34,5,2,65.02,44,58.29,35
18,35,5,6,101.22,68,82.31,56
18,36,11,6,97.29,94,82.46,59
18,37,11,10,19.62,19,16.84,18
18,38,11,11,62.44,60,51.83,59
18,39,11,4,99.6,96,84.72,81
18,40,11,4,176.8,70,154.89,69
18,41,11,7,356.5,94,318.74,81
18,42,11,2,30.59,8,26.71,8
18,43,11,16,311.15,82,271.72,79
18,44,11,20,3.4,1,3.03,1
18,45,11,7,8.23,7,7.39,4
18,46,11,8,12.1,11,10.5,6
18,47,11,12,42.41,38,37.97,27
18,48,11,3,33.41,25,29.57,19
18,49,11,1,62.61,47,52.04,43
18,50,11,11,15.28,12,12.91,6
18,51,11,8,0.57,0,0.49,0
18,52,11,14,91.02,69,75.94,50
18,53,5,19,88.53,40,77.01,23
18,54,5,11,142.6,64,125.76,55
18,55,5,17,60.95,27,54.45,20
18,56,11,11,127.82,82,111.87,63
18,57,11,13,56.21,36,47.15,23
18,58,11,6,96.68,62,79.94,62
18,59,11,11,98.36,63,86.36,45
18,60,11,12,231.19,61,195.61,37
19,1,11,8,45.58,27,36.72,17
19,2,11,6,152.62,90,137.17,57
19,3,11,17,133.25,79,112.89,42
19,4,11,4,76.47,45,63.78,43
19,5,11,16,34.6,71,29.97,48
19,6,11,10,21.61,44,17.61,28
19,7,11,6,27.62,56,22.75,50
19,8,11,6,31.73,54,26.84,36
19,9,11,11,26,44,22.44,40
19,10,11,3,1.57,3,1.3,2
19,11,11,19,45.74,78,37.3,48
19,12,11,6,35.49,60,31.18,57
19,13,5,16,1.32,1,1.13,1
19,14,5,17,40.88,41,35.09,32
19,15,5,1,63.55,64,52.14,46
19,16,11,1,54.67,79,45.05,42
19,17,11,12,28.83,42,25.4,24
19,18,11,11,35.56,52,30.85,31
19,19,11,14,33.25,48,26.68,46
19,20,11,3,92.47,55,77.31,35
19,21,11,7,58.78,23,47.55,20
19,22,11,13,207,82,184.84,62
19,23,11,10,135.05,53,112.04,40
19,24,11,1,40.71,16,32.58,10
19,25,11,10,59.27,81,49.88,46
19,26,11,1,18.19,25,14.66,18
19,27,11,9,19.41,26,17.44,21
19,28,11,17,33.07,37,27.8,33
19,29,11,14,16.28,18,13.65,13
19,30,11,19,67.9,77,55.29,67
19,31,11,4,35.14,40,29.2,24
19,32,11,7,59.55,67,50.56,63
19,33,5,13,72.91,49,59.91,39
19,34,5,16,88.06,59,78.07,51
19,35,5,5,121.91,82,98.16,74
19,36,11,10,29.49,28,25.68,24
19,37,11,18,66.31,64,57.89,54
19,38,11,19,48.11,46,39.61,24
19,39,11,4,57.43,55,48.89,55
19,40,11,16,66.51,26,57.88,15
19,41,11,13,218.51,57,196.04,50
19,42,11,9,16.66,4,14.32,2
19,43,11,15,274.64,72,232.46,46
19,44,11,3,269.69,71,221,40
19,45,11,16,58.63,53,50.26,29
19,46,11,20,56.77,51,47.77,44
19,47,11,8,97.66,89,85.02,57
19,48,11,14,61.79,47,55.34,38
19,49,11,8,55.33,42,46.74,40
19,50,11,9,92.7,70,74.61,48
19,51,11,11,64.95,49,54.73,47
19,52,11,1,84.52,64,75.38,42
19,53,5,17,197.8,89,161.54,62
19,54,5,5,54.36,24,44.58,20
19,55,5,8,122.39,55,101.85,50
19,56,11,15,41.99,27,34.4,17
19,57,11,2,69.71,45,59.36,32
19,58,11,2,0.51,0,0.43,0
19,59,11,18,27.62,18,24.09,16
19,60,11,6,116.97,31,101.25,18
20,1,11,20,65.96,39,55.17,29
20,2,11,11,36.02,21,29.54,12
20,3,11,5,45.51,27,38.1,21
20,4,11,12,126.86,75,109.42,63
20,5,11,16,48.79,100,40.16,89
20,6,11,12,12.96,26,10.64,16
20,7,11,11,12.1,25,10.36,23
20,8,11,19,35.5,60,30.17,43
20,9,11,13,58.8,100,49.05,74
20,10,11,4,57.28,97,46.22,54
20,11,11,17,0.42,1,0.36,0
20,12,11,12,13.65,23,11.96,18
20,13,5,9,81.95,83,71.8,82
20,14,5,5,37.92,38,30.95,29
20,15,5,3,16.99,17,14.94,13
20,16,11,12,30.66,44,25.92,35
20,17,11,13,33.56,49,28.44,42
20,18,11,3,12,17,10.28,14
20,19,11,4,11.22,16,9.17,12
20,20,11,17,40.49,24,33.93,20
20,21,11,10,14.23,6,12.26,5
20,22,11,4,149.46,59,119.99,41
20,23,11,3,124.3,49,102.46,28
20,24,11,10,77.85,31,65.69,27
20,25,11,16,30.14,41,24.32,30
20,26,11,16,65.81,90,59.14,54
20,27,11,18,34.68,47,28.16,38
20,28,11,2,48.45,55,40.31,44
20,29,11,9,66.1,75,53.58,57
20,30,11,15,56.66,64,45.54,55
20,31,11,2,2.71,3,2.22,2
20,32,11,13,15.18,17,13.37,10
20,33,5,10,85.78,58,75.22,42
20,34,5,1,6.94,5,5.71,4
20,35,5,3,98.63,66,80.06,34
20,36,11,19,71,69,58.12,48
20,37,11,18,59.71,58,51.62,49
20,38,11,14,38.79,37,31.24,30
20,39,11,4,84.67,82,71.48,81
20,40,11,7,26.73,11,23.83,8
20,41,11,9,103.55,27,88.87,27
20,42,11,9,270.54,71,220.48,67
20,43,11,8,324.74,85,279.47,51
20,44,11,6,126.8,33,110.96,27
20,45,11,6,7.46,7,6.16,4
20,46,11,12,48.83,44,41.77,31
20,47,11,7,65.01,59,52.8,49
20,48,11,16,17.87,13,15.43,10
20,49,11,3,121.93,92,99.32,89
20,50,11,10,108.39,82,88.41,44
20,51,11,20,0.56,0,0.48,0
20,52,11,1,70.45,53,60.87,50
20,53,5,20,45.92,21,36.78,12
20,54,5,20,193.43,87,162.09,83
20,55,5,2,86.85,39,71.64,22
20,56,11,17,11.93,8,9.56,7
20,57,11,1,152.68,98,137.05,88
20,58,11,12,108.82,70,91.04,64
20,59,11,6,109.72,71,88.5,42
20,60,11,8,379.97,100,321.95,87
21,1,11,4,43.48,26,37.52,20
21,2,11,13,144.83,86,117.14,51
21,3,11,17,118.09,70,102.54,43
21,4,11,14,20.29,12,18.22,10
21,5,11,17,22.4,46,19.84,36
21,6,11,11,47.68,97,39.4,69
21,7,11,10,38.67,79,31.62,68
21,8,11,11,50.91,86,43.29,85
21,9,11,10,27.46,47,24.27,38
21,10,11,19,40.57,69,34.18,59
21,11,11,8,25.13,43,21.5,34
21,12,11,6,33.8,57,28.16,55
21,13,5,4,61.95,63,51.71,46
21,14,5,12,98.57,100,86.1,72
21,15,5,16,28.45,29,25.23,26
21,16,11,8,28.78,42,25.01,27
21,17,11,12,5.82,8,5.18,5
21,18,11,11,55.85,81,49.81,69
21,19,11,20,47.96,70,41.65,57
21,20,11,12,132.85,79,113.22,71
21,21,11,19,108.54,43,97.22,30
21,22,11,13,19.95,8,16.12,5
21,23,11,20,222.95,88,188.22,71
21,24,11,4,186.59,74,165.07,41
21,25,11,16,32.08,44,25.72,32
21,26,11,5,65.75,89,55.85,72
21,27,11,12,69.72,95,59.8,71
21,28,11,4,8.75,10,7.72,5
21,29,11,5,46.73,53,37.98,28
21,30,11,7,52.4,59,44.49,55
21,31,11,9,87.41,99,73.36,96
21,32,11,17,44.31,50,37.07,45
21,33,5,13,5.48,4,4.88,3
21,34,5,8,142.02,96,115.73,66
21,35,5,16,10.67,7,8.82,7
21,36,11,17,35.95,35,31.26,32
21,37,11,15,103.38,100,85.17,76
21,38,11,16,18.07,17,15.47,11
21,39,11,1,82.03,79,70.25,66
21,40,11,19,68.52,27,61.42,16
21,41,11,18,363.09,95,311.09,66
21,42,11,14,63.02,17,51.22,11
21,43,11,18,82.58,22,71.85,17
21,44,11,2,124.04,33,107.66,29
21,45,11,5,104.35,95,87.32,81
21,46,11,12,74.29,67,65.04,52
21,47,11,18,107.94,98,91.38,75
21,48,11,16,4.31,3,3.47,2
21,49,11,18,70.76,53,59.82,40
21,50,11,18,82.75,62,68.99,45
21,51,11,11,47.66,36,40.42,25
21,52,11,8,118.19,89,94.78,70
21,53,5,15,196.13,88,173.72,85
21,54,5,2,126.39,57,109.27,34
21,55,5,12,164.84,74,137.8,37
21,56,11,7,103.31,67,86.59,41
21,57,11,18,10.97,7,9.6,5
21,58,11,17,120.14,77,96.69,39
21,59,11,9,27.43,18,23.69,17
21,60,11,12,258.07,68,207.75,37
22,1,11,4,110.61,65,94.09,46
22,2,11,13,48.3,29,42.66,19
22,3,11,10,140.96,83,125.35,61
22,4,11,7,10.54,6,8.48,5
22,5,11,8,6.38,13,5.24,9
22,6,11,17,39.68,81,33.94,54
22,7,11,9,5.77,12,4.86,12
22,8,11,8,12.7,22,10.38,21
22,9,11,17,49.12,83,40.61,61
22,10,11,12,48.98,83,43.92,67
22,11,11,4,11.74,20,9.79,11
22,12,11,6,24.71,42,20.39,36
22,13,5,8,86.49,87,73.34,82
22,14,5,5,79.81,81,70.8,51
22,15,5,16,46.55,47,40.91,36
22,16,11,8,60.1,87,49.92,85
22,17,11,8,41.53,60,36.34,35
22,18,11,19,29.01,42,25.14,40
22,19,11,19,18.63,27,16.73,25
22,20,11,10,40.54,24,32.51,23
22,21,11,18,142.11,56,117.3,45
22,22,11,5,23.88,9,20.95,5
22,23,11,14,18.4,7,16.13,5
22,24,11,5,190.57,75,154.61,49
22,25,11,9,54.15,74,47.11,69
22,26,11,19,45.28,62,39.52,43
22,27,11,5,64.1,87,54.89,64
22,28,11,16,54,61,45.97,31
22,29,11,17,78.04,88,68.88,71
22,30,11,20,80.57,91,71.45,65
22,31,11,3,80.7,91,69.13,47
22,32,11,7,58.12,66,47.86,45
22,33,5,2,25.65,17,21.55,16
22,34,5,15,50.53,34,43.77,26
22,35,5,19,17.02,11,14.35,11
22,36,11,6,64.19,62,55.17,52
22,37,11,17,99.79,96,83.9,61
22,38,11,6,91.55,88,75.12,55
22,39,11,6,4.27,4,3.65,4
22,40,11,3,72.85,29,58.51,28
22,41,11,9,224.03,59,194.46,50
22,42,11,14,329.76,87,273.3,77
22,43,11,8,64.66,17,57.45,11
22,44,11,12,291.68,77,245.39,53
22,45,11,1,89.74,81,79.72,51
22,46,11,11,54.72,50,45.07,48
22,47,11,5,28.84,26,24.77,25
22,48,11,19,75.87,57,64.98,46
22,49,11,20,98.7,74,83.95,55
22,50,11,3,58.65,44,48.17,39
22,51,11,17,92.98,70,77.45,49
22,52,11,7,58.42,44,52.38,30
22,53,5,13,146.4,66,125.22,64
22,54,5,6,195.94,88,167.75,59
22,55,5,6,38.6,17,32.49,15
22,56,11,14,18.16,12,15.15,10
22,57,11,19,84.83,55,72.03,35
22,58,11,16,149.86,97,122.05,91
22,59,11,5,49.52,32,42.15,18
22,60,11,9,226.37,60,192.43,40
23,1,11,3,77.68,46,68,37
23,2,11,20,133.79,79,117.81,64
23,3,11,6,130.03,77,115.2,45
23,4,11,15,106.76,63,92.51,50
23,5,11,19,34.95,71,30.77,61
23,6,11,4,13.63,28,11.52,16
23,7,11,13,33.08,68,29.06,58
23,8,11,14,41.62,71,37.4,39
23,9,11,1,14.14,24,12.64,21
23,10,11,19,33.55,57,28.28,54
23,11,11,10,29.93,51,25.98,44
23,12,11,7,47.39,80,41.43,61
23,13,5,9,44.6,45,40.01,32
23,14,5,5,47.28,48,41.06,37
23,15,5,3,53.51,54,47.63,39
23,16,11,12,35.54,52,31.68,31
23,17,11,2,2.84,4,2.32,3
23,18,11,8,63.69,92,53.04,86
23,19,11,7,8.23,12,7.3,8
23,20,11,15,13.34,8,11.75,4
23,21,11,8,9.34,4,8.4,2
23,22,11,7,243.37,96,198.88,58
23,23,11,19,103.72,41,87.19,39
23,24,11,17,188.41,74,163.28,47
23,25,11,8,26.27,36,21.17,28
23,26,11,20,37.35,51,33.54,46
23,27,11,1,44.22,60,39.05,52
23,28,11,13,36.09,41,32.3,23
23,29,11,7,40.29,46,32.98,34
23,30,11,4,60.53,68,49.26,61
23,31,11,17,57.06,64,48.52,48
23,32,11,11,55.38,63,46.25,44
23,33,5,6,0.46,0,0.42,0
23,34,5,3,5.49,4,4.52,3
23,35,5,7,102.03,69,83.8,42
23,36,11,4,6.38,6,5.67,6
23,37,11,12,8.14,8,7.05,4
23,38,11,6,27.19,26,23.09,20
23,39,11,12,5.9,6,5.28,3
23,40,11,11,92.84,37,75.45,34
23,41,11,11,14.18,4,11.41,3
23,42,11,15,318.2,84,273.05,52
23,43,11,18,257.28,68,212.13,43
23,44,11,15,11.34,3,9.98,3
23,45,11,18,57.84,52,48.35,44
23,46,11,17,79.84,72,65.21,45
23,47,11,14,19.39,18,17,14
23,48,11,19,59.72,45,53.32,27
23,49,11,1,67.29,51,55.4,42
23,50,11,12,116.21,88,103.8,75
23,51,11,9,51.19,39,42.25,22
23,52,11,14,74.24,56,64.59,44
23,53,5,14,8.86,4,7.88,4
23,54,5,19,75.17,34,60.92,28
23,55,5,16,21.02,9,18.37,8
23,56,11,14,123.55,80,106.33,70
23,57,11,12,5.44,4,4.61,3
23,58,11,20,33.2,21,28.22,21
23,59,11,9,62.1,40,54.29,39
23,60,11,8,144.57,38,121.31,26
24,1,11,17,35.55,21,28.7,12
24,2,11,8,111.67,66,95.85,35
24,3,11,9,28.77,17,24.89,9
24,4,11,15,106.06,63,94.21,47
24,5,11,14,5.04,10,4.51,9
24,6,11,16,5.48,11,4.64,7
24,7,11,1,26.3,54,23.23,50
24,8,11,6,55.14,93,47.51,92
24,9,11,14,39.36,67,33.31,64
24,10,11,3,50.28,85,42.24,61
24,11,11,7,24.67,42,22.11,32
24,12,11,13,28.66,49,23.51,25
24,13,5,13,29.62,30,23.9,17
24,14,5,16,16.11,16,13.35,10
24,15,5,5,0.86,1,0.71,1
